diff_size,files_changed,hour_of_day,day_of_week,recent_failure_rate,test_pass_rate,is_hotfix,deployer_exp,days_since_deploy,build_time_delta,label,label_source,sample_weight
278,17,7,3,0.584,0.973,0,3,0.7,-0.185,0,synthetic,1.0
245,1,15,4,0.23,0.835,0,29,1.2,0.122,1,synthetic,1.0
132,2,9,5,0.041,0.764,0,40,9.0,-0.15,0,synthetic,1.0
304,4,12,5,0.221,0.683,0,3,11.6,0.052,1,synthetic,1.0
34,1,10,3,0.374,0.903,0,43,1.8,0.074,0,synthetic,1.0
17,1,10,2,0.205,0.91,0,38,10.3,-0.288,0,synthetic,1.0
47,6,19,0,0.104,0.934,0,112,3.2,0.062,0,synthetic,1.0
8,6,14,6,0.282,0.67,0,73,2.6,-0.158,1,synthetic,1.0
113,3,12,6,0.172,0.699,0,114,7.2,-0.287,1,synthetic,1.0
413,4,11,1,0.424,0.86,0,135,3.2,-0.334,1,synthetic,1.0
6,3,10,6,0.058,0.732,0,23,2.4,-0.331,0,synthetic,1.0
19,1,11,2,0.532,0.824,0,26,0.1,-0.182,0,synthetic,1.0
90,2,13,3,0.455,0.701,0,13,0.1,0.172,0,synthetic,1.0
407,1,14,5,0.069,0.956,0,28,4.0,-0.409,0,synthetic,1.0
57,1,9,4,0.124,0.737,0,6,0.3,0.025,0,synthetic,1.0
106,18,14,4,0.235,0.893,0,44,5.3,0.112,0,synthetic,1.0
6,5,12,2,0.534,0.688,0,1,3.9,0.3,1,synthetic,1.0
24,7,13,4,0.148,0.648,0,10,2.4,-0.164,0,synthetic,1.0
647,2,17,6,0.203,0.895,0,9,4.9,0.049,1,synthetic,1.0
503,2,17,4,0.422,0.855,0,111,19.9,-0.347,1,synthetic,1.0
1,1,17,4,0.284,0.97,0,6,1.1,-0.391,0,synthetic,1.0
454,1,14,1,0.253,0.765,0,88,3.3,0.109,1,synthetic,1.0
152,1,13,4,0.123,0.786,1,5,7.4,0.621,1,synthetic,1.0
303,9,7,6,0.396,0.983,0,42,0.1,0.198,0,synthetic,1.0
90,6,16,1,0.524,0.847,0,15,0.9,-0.365,0,synthetic,1.0
108,4,17,0,0.409,0.993,0,15,2.9,-0.338,0,synthetic,1.0
100,3,13,0,0.262,0.931,0,254,3.2,0.185,0,synthetic,1.0
164,15,17,0,0.317,0.784,0,10,0.4,0.216,1,synthetic,1.0
22,1,17,1,0.19,0.76,0,9,2.1,0.016,0,synthetic,1.0
4,1,11,4,0.376,0.796,0,35,2.9,-0.063,0,synthetic,1.0
55,2,12,1,0.361,0.629,0,53,2.2,0.157,0,synthetic,1.0
182,9,12,5,0.332,0.959,0,161,4.8,-0.309,1,synthetic,1.0
33,29,16,0,0.204,0.861,0,48,5.9,0.308,0,synthetic,1.0
167,1,15,2,0.25,0.878,0,33,2.5,0.106,0,synthetic,1.0
525,12,15,4,0.174,0.722,0,21,2.2,-0.242,1,synthetic,1.0
14,10,17,2,0.309,0.824,0,36,4.9,-0.025,0,synthetic,1.0
167,1,8,5,0.224,0.819,0,36,3.2,1.041,0,synthetic,1.0
87,3,13,2,0.2,0.931,0,9,8.2,-0.088,0,synthetic,1.0
303,3,6,4,0.782,0.826,0,44,2.6,0.169,1,synthetic,1.0
29,22,10,5,0.037,0.854,0,9,3.4,0.25,0,synthetic,1.0
176,1,9,4,0.34,0.917,0,26,0.6,0.058,0,synthetic,1.0
273,9,14,1,0.076,0.664,0,12,7.2,-0.121,0,synthetic,1.0
434,2,14,2,0.256,0.923,0,15,2.2,-0.218,0,synthetic,1.0
172,7,16,3,0.412,0.48,0,38,5.1,-0.052,1,synthetic,1.0
103,3,12,6,0.132,0.947,0,2,2.2,-0.043,0,synthetic,1.0
144,5,15,2,0.056,0.924,0,1,0.0,0.383,0,synthetic,1.0
304,10,11,6,0.345,0.699,0,5,2.0,0.48,1,synthetic,1.0
126,9,12,6,0.151,0.921,0,7,0.6,0.543,0,synthetic,1.0
4,12,1,4,0.113,0.869,0,8,2.0,-0.105,0,synthetic,1.0
400,1,9,3,0.213,0.822,0,59,1.6,0.315,0,synthetic,1.0
175,7,13,2,0.602,0.924,0,23,0.9,0.084,0,synthetic,1.0
169,1,17,2,0.196,0.737,1,25,0.5,-0.324,1,synthetic,1.0
36,3,10,4,0.167,0.685,0,41,5.2,-0.445,1,synthetic,1.0
161,4,17,4,0.21,0.687,0,52,5.6,-0.097,1,synthetic,1.0
75,3,18,2,0.099,0.802,0,1,1.2,-0.043,0,synthetic,1.0
158,4,11,4,0.214,0.722,0,77,2.7,-0.268,1,synthetic,1.0
16,33,21,2,0.53,0.652,0,178,2.5,0.371,1,synthetic,1.0
160,1,10,3,0.117,0.953,0,5,1.8,0.446,0,synthetic,1.0
1116,6,4,2,0.125,0.751,0,42,1.3,-0.056,1,synthetic,1.0
7,3,12,0,0.384,0.978,1,1,0.8,0.459,1,synthetic,1.0
566,1,9,4,0.42,0.988,0,2,8.3,0.128,1,synthetic,1.0
78,1,14,6,0.489,0.907,1,13,7.2,-0.589,1,synthetic,1.0
306,17,16,3,0.049,0.897,0,74,2.2,-0.609,0,synthetic,1.0
228,12,11,4,0.192,0.64,0,42,5.1,0.102,1,synthetic,1.0
125,14,16,1,0.407,0.54,0,23,2.8,-0.046,1,synthetic,1.0
201,28,9,3,0.088,0.394,0,23,0.4,-0.28,0,synthetic,1.0
316,1,9,2,0.479,0.571,0,25,6.9,0.131,1,synthetic,1.0
77,2,15,3,0.419,0.745,0,14,1.0,0.657,1,synthetic,1.0
59,6,0,4,0.085,0.938,0,84,4.9,0.021,0,synthetic,1.0
165,3,6,3,0.185,0.911,1,33,3.0,-0.127,0,synthetic,1.0
247,3,12,0,0.198,0.473,0,26,4.7,-0.21,1,synthetic,1.0
215,2,10,1,0.333,0.828,0,25,2.5,-0.355,0,synthetic,1.0
239,5,11,2,0.215,0.833,0,109,4.9,0.244,0,synthetic,1.0
85,5,14,4,0.144,0.808,0,51,0.1,-0.128,0,synthetic,1.0
255,1,9,3,0.552,0.767,0,6,0.2,-0.041,0,synthetic,1.0
19,3,14,1,0.182,0.949,0,22,9.1,-0.123,0,synthetic,1.0
117,4,9,4,0.253,0.804,0,13,5.5,0.481,0,synthetic,1.0
1,5,16,4,0.354,0.64,0,173,7.1,-0.426,1,synthetic,1.0
58,1,14,3,0.187,0.832,0,21,2.4,0.206,0,synthetic,1.0
68,8,9,3,0.36,0.844,0,2,2.5,0.261,0,synthetic,1.0
75,1,14,4,0.203,0.924,0,21,3.1,-0.221,1,synthetic,1.0
178,2,3,4,0.608,0.847,0,15,1.1,0.182,1,synthetic,1.0
73,9,13,2,0.165,0.888,0,36,5.3,-0.051,0,synthetic,1.0
89,4,10,3,0.208,0.902,0,10,7.1,0.244,0,synthetic,1.0
40,1,10,3,0.449,0.898,0,1,9.5,-0.291,0,synthetic,1.0
70,7,15,5,0.482,0.575,1,4,2.9,0.081,1,synthetic,1.0
38,5,15,2,0.254,0.668,0,13,2.1,0.022,0,synthetic,1.0
11,9,9,4,0.614,0.909,0,17,7.1,0.163,0,synthetic,1.0
138,7,10,5,0.068,0.938,0,71,5.6,-0.715,0,synthetic,1.0
165,5,16,3,0.248,0.686,0,12,8.1,-0.216,1,synthetic,1.0
144,4,3,1,0.201,0.83,0,1,4.3,0.176,0,synthetic,1.0
93,1,9,0,0.275,0.611,1,60,8.6,0.525,1,synthetic,1.0
71,1,11,4,0.15,0.896,0,81,0.4,0.314,0,synthetic,1.0
298,3,9,0,0.283,0.804,1,27,4.6,0.121,1,synthetic,1.0
109,5,12,1,0.097,0.596,0,13,0.4,-0.254,0,synthetic,1.0
97,4,11,3,0.24,0.794,0,59,5.5,0.09,0,synthetic,1.0
3,2,15,4,0.239,0.963,0,1,4.0,0.176,0,synthetic,1.0
62,1,10,0,0.297,0.588,0,103,0.1,0.534,1,synthetic,1.0
71,4,7,0,0.245,0.766,0,80,3.7,-0.266,0,synthetic,1.0
76,2,15,4,0.19,0.953,0,31,0.6,-0.114,0,synthetic,1.0
130,7,16,0,0.131,0.861,0,13,0.6,0.603,0,synthetic,1.0
114,1,18,5,0.339,0.846,0,1,0.7,-0.06,1,synthetic,1.0
140,5,6,4,0.186,0.852,0,345,2.6,0.147,0,synthetic,1.0
217,17,6,3,0.381,0.82,1,57,0.5,-0.318,1,synthetic,1.0
251,1,10,4,0.193,0.758,0,16,0.5,-0.103,1,synthetic,1.0
189,3,21,0,0.115,0.886,0,1,1.2,0.098,0,synthetic,1.0
466,1,17,4,0.074,0.696,0,40,0.0,-0.114,1,synthetic,1.0
2,5,16,0,0.154,0.652,0,173,1.3,0.054,0,synthetic,1.0
32,4,15,6,0.587,0.93,0,49,3.9,0.077,0,synthetic,1.0
1,3,17,1,0.083,0.755,0,3,3.7,0.021,0,synthetic,1.0
156,4,0,4,0.117,0.908,0,20,14.0,-0.225,1,synthetic,1.0
342,13,2,4,0.244,0.752,0,4,0.5,0.248,1,synthetic,1.0
41,1,10,4,0.164,0.845,0,97,8.0,0.054,0,synthetic,1.0
392,1,10,5,0.238,0.885,0,16,2.0,-0.2,0,synthetic,1.0
9,11,11,4,0.345,0.715,0,52,2.0,-0.242,1,synthetic,1.0
408,5,10,6,0.533,0.872,0,3,1.7,-0.309,1,synthetic,1.0
64,13,11,4,0.184,0.889,0,5,0.5,0.361,0,synthetic,1.0
16,5,17,2,0.628,0.908,0,45,2.6,-0.214,0,synthetic,1.0
99,9,7,3,0.494,0.877,0,74,6.2,-0.273,0,synthetic,1.0
44,3,15,2,0.153,0.936,0,8,8.3,-0.297,0,synthetic,1.0
50,8,11,1,0.505,0.535,0,21,13.2,-0.597,1,synthetic,1.0
55,14,14,3,0.137,0.64,0,38,6.2,0.661,0,synthetic,1.0
243,5,17,2,0.084,0.456,0,63,3.9,0.027,0,synthetic,1.0
116,1,16,0,0.117,0.59,0,39,2.8,-0.266,1,synthetic,1.0
55,1,14,4,0.213,0.752,0,4,8.3,-0.103,0,synthetic,1.0
141,1,0,3,0.036,0.613,0,31,5.4,-0.377,0,synthetic,1.0
188,1,16,3,0.117,0.752,0,86,0.7,0.055,0,synthetic,1.0
47,2,13,3,0.054,0.954,0,81,4.6,-0.045,0,synthetic,1.0
80,4,20,6,0.637,0.858,1,35,2.3,0.334,1,synthetic,1.0
19,5,17,3,0.193,0.911,0,217,3.6,-0.21,0,synthetic,1.0
29,3,9,4,0.366,0.974,1,4,9.1,0.108,1,synthetic,1.0
171,5,17,2,0.174,0.81,0,26,4.2,0.006,0,synthetic,1.0
30,1,15,3,0.245,0.836,0,59,11.2,-0.257,0,synthetic,1.0
111,1,18,5,0.072,0.92,0,6,8.1,0.108,0,synthetic,1.0
185,1,2,4,0.147,0.644,0,144,0.6,-0.024,1,synthetic,1.0
16,4,13,1,0.291,0.918,0,17,0.0,0.299,0,synthetic,1.0
125,1,12,2,0.07,0.723,0,17,1.9,0.121,0,synthetic,1.0
44,1,13,1,0.16,0.818,0,9,8.0,-0.144,0,synthetic,1.0
494,3,15,1,0.275,0.779,0,13,1.0,0.267,1,synthetic,1.0
99,10,16,3,0.097,0.668,0,34,4.7,0.087,0,synthetic,1.0
245,1,10,4,0.511,0.901,0,22,2.6,-0.156,1,synthetic,1.0
119,6,17,4,0.222,0.855,0,8,5.5,0.284,1,synthetic,1.0
6,6,7,0,0.351,0.804,0,66,0.7,0.26,0,synthetic,1.0
150,9,15,3,0.216,0.672,0,2,1.1,-0.271,0,synthetic,1.0
453,16,11,3,0.31,0.858,0,71,1.1,-0.218,0,synthetic,1.0
138,1,14,2,0.166,0.762,0,12,3.2,0.037,0,synthetic,1.0
256,1,18,1,0.101,0.761,0,27,1.4,-0.106,0,synthetic,1.0
323,13,9,1,0.097,0.546,0,19,6.7,-0.097,0,synthetic,1.0
38,3,10,0,0.336,0.58,1,33,1.7,-0.238,1,synthetic,1.0
35,4,12,6,0.219,0.827,0,63,4.3,0.052,0,synthetic,1.0
141,6,13,0,0.155,0.745,0,181,11.9,0.067,0,synthetic,1.0
79,6,17,4,0.083,0.482,0,14,3.7,-0.43,0,synthetic,1.0
274,16,11,0,0.216,0.581,0,32,1.1,-0.116,1,synthetic,1.0
345,34,16,1,0.23,0.838,0,25,7.1,-0.169,1,synthetic,1.0
65,7,10,5,0.331,0.723,0,273,0.1,0.083,1,synthetic,1.0
40,2,10,0,0.33,0.957,0,66,1.2,0.171,0,synthetic,1.0
227,12,18,4,0.463,0.81,0,20,2.0,0.217,1,synthetic,1.0
48,1,4,2,0.051,0.611,0,25,0.9,-0.111,0,synthetic,1.0
259,1,17,1,0.303,0.951,0,11,3.7,0.161,1,synthetic,1.0
82,13,13,1,0.198,0.753,0,56,3.3,-0.45,0,synthetic,1.0
165,1,14,1,0.215,0.957,0,74,2.1,0.4,0,synthetic,1.0
15,1,10,2,0.166,0.869,0,134,1.4,-0.208,0,synthetic,1.0
146,1,17,4,0.077,0.602,0,33,2.3,-0.404,0,synthetic,1.0
90,11,9,3,0.145,0.918,0,44,1.4,-0.207,0,synthetic,1.0
132,4,11,4,0.231,0.823,0,23,1.0,0.434,0,synthetic,1.0
27,6,11,6,0.313,0.778,0,37,1.7,0.19,0,synthetic,1.0
200,1,13,4,0.338,0.743,0,17,3.7,0.537,1,synthetic,1.0
297,8,9,6,0.103,0.808,0,53,4.2,0.09,0,synthetic,1.0
36,8,12,0,0.246,0.864,0,1,1.4,0.407,0,synthetic,1.0
15,2,14,4,0.3,0.825,0,1,11.8,-0.107,1,synthetic,1.0
3,3,16,4,0.257,0.978,0,50,1.2,-0.392,1,synthetic,1.0
154,1,21,4,0.032,0.911,0,106,5.0,0.11,0,synthetic,1.0
140,22,5,5,0.261,0.926,0,40,0.3,0.022,1,synthetic,1.0
118,6,4,0,0.177,0.905,1,51,4.4,0.15,0,synthetic,1.0
39,16,9,3,0.182,0.955,0,69,2.5,0.25,0,synthetic,1.0
74,2,12,3,0.444,0.65,0,17,3.4,0.121,1,synthetic,1.0
135,9,12,1,0.412,0.899,0,4,0.8,-0.028,0,synthetic,1.0
103,8,15,4,0.182,0.547,0,108,2.3,-0.015,1,synthetic,1.0
660,7,13,0,0.211,0.841,1,111,5.8,0.144,1,synthetic,1.0
22,20,17,1,0.106,0.977,0,23,5.8,-0.439,0,synthetic,1.0
178,3,9,1,0.079,0.88,0,9,1.1,-0.211,0,synthetic,1.0
77,1,16,4,0.439,0.636,0,89,1.7,0.63,1,synthetic,1.0
83,6,17,6,0.526,0.897,0,49,0.0,-0.143,1,synthetic,1.0
189,7,5,3,0.414,0.811,0,1,0.4,0.203,1,synthetic,1.0
176,5,14,0,0.635,0.906,0,4,0.5,-0.118,1,synthetic,1.0
710,1,11,0,0.294,0.712,1,163,1.4,-0.061,1,synthetic,1.0
20,4,13,1,0.241,0.895,0,1,5.7,-0.652,0,synthetic,1.0
16,2,8,4,0.325,0.958,0,13,2.9,0.187,0,synthetic,1.0
193,3,2,1,0.284,0.896,0,31,6.3,-0.161,1,synthetic,1.0
129,6,17,2,0.279,0.946,0,8,5.6,-0.609,0,synthetic,1.0
48,8,17,0,0.25,0.963,1,10,3.5,-0.421,1,synthetic,1.0
12,1,13,4,0.269,0.657,0,17,2.8,0.033,1,synthetic,1.0
13,3,13,4,0.369,0.836,0,12,10.7,-0.206,0,synthetic,1.0
336,1,14,6,0.117,0.872,0,65,3.4,-0.244,0,synthetic,1.0
31,1,9,2,0.398,0.979,0,27,2.6,-0.13,0,synthetic,1.0
58,9,14,4,0.353,0.958,0,13,8.1,-0.9,1,synthetic,1.0
38,14,12,0,0.051,0.832,0,15,0.3,-0.484,0,synthetic,1.0
65,2,15,4,0.306,0.814,0,1,4.3,0.192,1,synthetic,1.0
10,8,16,3,0.416,0.885,0,2,0.5,0.155,1,synthetic,1.0
109,13,17,5,0.14,0.941,0,50,6.9,0.168,0,synthetic,1.0
10,11,15,0,0.377,0.801,0,4,6.3,0.182,0,synthetic,1.0
241,1,11,4,0.497,0.854,0,25,2.8,0.131,1,synthetic,1.0
39,18,9,6,0.288,0.792,0,73,4.3,0.432,0,synthetic,1.0
116,2,21,2,0.371,0.741,0,18,5.9,0.18,1,synthetic,1.0
318,2,23,4,0.095,0.759,0,16,2.6,0.011,0,synthetic,1.0
157,1,11,5,0.413,0.762,0,82,9.5,0.462,0,synthetic,1.0
114,3,14,2,0.278,0.788,0,80,2.3,0.16,0,synthetic,1.0
58,1,17,3,0.473,0.738,0,84,8.9,0.172,1,synthetic,1.0
60,1,16,2,0.406,0.678,0,33,3.5,-0.15,1,synthetic,1.0
166,2,21,4,0.259,0.948,0,121,2.2,0.01,0,synthetic,1.0
770,9,15,6,0.278,0.907,0,68,0.0,-0.342,1,synthetic,1.0
162,12,16,5,0.198,0.739,0,21,1.4,-0.454,1,synthetic,1.0
122,2,12,3,0.283,0.649,0,39,8.1,-0.515,1,synthetic,1.0
196,11,17,0,0.523,0.663,0,5,2.2,-0.066,1,synthetic,1.0
93,11,7,3,0.25,0.925,0,32,2.2,0.411,0,synthetic,1.0
9,8,17,1,0.52,0.836,0,12,2.7,0.13,1,synthetic,1.0
123,1,17,6,0.53,0.716,0,13,1.3,0.26,1,synthetic,1.0
474,7,18,1,0.136,0.956,1,5,2.7,-0.26,1,synthetic,1.0
28,17,16,2,0.231,0.532,0,17,1.9,0.091,1,synthetic,1.0
175,6,9,0,0.167,0.83,0,26,9.6,0.61,0,synthetic,1.0
33,2,9,0,0.442,0.974,0,36,3.3,0.24,0,synthetic,1.0
115,4,9,4,0.261,0.519,0,14,7.2,-0.112,1,synthetic,1.0
15,6,10,6,0.279,0.788,0,62,4.6,-0.508,0,synthetic,1.0
89,4,12,4,0.431,0.788,0,29,1.0,-0.394,0,synthetic,1.0
211,1,19,2,0.618,0.94,0,40,8.1,0.197,1,synthetic,1.0
64,2,13,3,0.617,0.937,1,13,0.4,0.066,1,synthetic,1.0
164,9,15,0,0.223,0.644,1,67,2.4,0.539,1,synthetic,1.0
238,11,8,1,0.541,0.843,0,39,1.1,0.019,0,synthetic,1.0
392,1,9,1,0.377,0.826,1,79,3.1,-0.445,1,synthetic,1.0
40,18,10,1,0.389,0.558,0,6,1.4,-0.068,1,synthetic,1.0
76,2,16,5,0.639,0.695,0,19,5.1,0.013,1,synthetic,1.0
24,6,10,1,0.111,0.957,0,4,11.1,-0.116,0,synthetic,1.0
733,8,10,4,0.235,0.847,0,9,4.9,-0.001,1,synthetic,1.0
392,10,14,5,0.528,0.917,0,20,1.8,0.112,1,synthetic,1.0
116,17,10,4,0.222,0.747,0,89,3.7,-0.608,1,synthetic,1.0
276,2,9,2,0.343,0.881,1,32,8.8,-0.201,1,synthetic,1.0
110,11,15,3,0.188,0.768,0,16,1.3,0.379,0,synthetic,1.0
146,1,11,1,0.215,0.923,1,54,0.5,0.484,0,synthetic,1.0
14,7,4,1,0.371,0.857,0,1,0.6,-0.383,1,synthetic,1.0
211,8,9,3,0.421,0.898,0,18,2.7,-0.382,0,synthetic,1.0
20,6,14,4,0.194,0.859,0,36,5.3,0.229,0,synthetic,1.0
262,1,10,4,0.419,0.848,0,35,4.3,0.608,1,synthetic,1.0
228,12,9,1,0.245,0.688,0,37,2.4,0.066,1,synthetic,1.0
185,1,1,6,0.401,0.792,0,9,5.2,0.033,0,synthetic,1.0
5,1,16,3,0.273,0.666,0,16,4.0,-0.213,1,synthetic,1.0
54,7,17,1,0.337,0.603,0,107,4.0,0.304,1,synthetic,1.0
45,3,2,6,0.262,0.924,0,145,0.9,-0.091,0,synthetic,1.0
66,11,16,5,0.082,0.771,0,14,1.5,0.471,0,synthetic,1.0
13,2,17,4,0.222,0.716,0,41,1.7,0.108,1,synthetic,1.0
414,1,14,2,0.286,0.917,1,11,6.6,0.078,1,synthetic,1.0
121,10,13,4,0.252,0.809,0,18,6.0,-0.247,0,synthetic,1.0
54,4,11,2,0.665,0.947,0,62,1.2,-0.236,0,synthetic,1.0
75,1,11,0,0.418,0.67,0,27,0.2,-0.185,0,synthetic,1.0
88,7,3,3,0.339,0.828,0,75,5.8,-0.028,0,synthetic,1.0
137,4,9,4,0.283,0.836,0,39,2.1,0.332,0,synthetic,1.0
108,5,9,3,0.063,0.653,0,39,1.0,0.247,0,synthetic,1.0
377,3,9,0,0.273,0.873,0,1,0.5,-0.141,0,synthetic,1.0
103,10,16,5,0.405,0.838,0,55,0.1,-0.628,1,synthetic,1.0
727,10,13,3,0.178,0.857,0,152,2.2,-0.217,0,synthetic,1.0
285,7,11,3,0.177,0.928,0,25,1.7,0.046,0,synthetic,1.0
35,1,12,0,0.117,0.924,0,6,4.8,0.069,0,synthetic,1.0
400,10,15,0,0.134,0.66,0,150,15.0,0.55,0,synthetic,1.0
18,6,10,4,0.802,0.538,0,13,0.9,0.429,1,synthetic,1.0
255,7,11,1,0.417,0.819,0,21,1.1,0.238,0,synthetic,1.0
71,2,10,1,0.345,0.855,0,3,1.6,-0.195,0,synthetic,1.0
315,12,18,5,0.342,0.814,0,4,2.5,0.085,1,synthetic,1.0
303,7,19,1,0.609,0.668,0,9,4.8,0.154,1,synthetic,1.0
245,1,3,1,0.487,0.928,0,31,1.7,0.395,0,synthetic,1.0
234,3,12,0,0.053,0.832,0,32,0.4,-0.297,0,synthetic,1.0
54,13,12,6,0.149,0.873,0,37,5.2,0.267,0,synthetic,1.0
12,1,12,0,0.36,0.675,0,35,6.3,0.179,1,synthetic,1.0
77,19,13,1,0.309,0.562,0,27,1.1,-0.153,1,synthetic,1.0
28,6,12,0,0.287,0.681,0,64,0.6,0.391,0,synthetic,1.0
178,5,22,3,0.107,0.728,0,108,3.0,-0.569,0,synthetic,1.0
63,1,9,4,0.236,0.835,0,12,0.9,0.652,0,synthetic,1.0
557,1,9,2,0.389,0.84,0,5,1.9,0.395,1,synthetic,1.0
153,17,13,6,0.197,0.766,0,22,6.0,-0.058,0,synthetic,1.0
259,2,14,3,0.093,0.854,0,1,1.0,-0.127,0,synthetic,1.0
21,8,11,1,0.434,0.913,0,85,6.6,-0.01,0,synthetic,1.0
297,2,11,6,0.089,0.913,1,10,4.5,-0.226,0,synthetic,1.0
384,1,5,0,0.426,0.868,0,31,1.0,-0.068,0,synthetic,1.0
100,1,23,3,0.247,0.876,0,4,3.0,0.246,0,synthetic,1.0
139,4,20,4,0.247,0.888,0,32,3.8,-0.212,0,synthetic,1.0
217,22,13,0,0.387,0.849,0,1,0.9,0.282,0,synthetic,1.0
28,2,9,3,0.198,0.76,0,58,0.6,-0.074,0,synthetic,1.0
104,2,11,5,0.533,0.915,0,124,3.0,0.328,0,synthetic,1.0
76,2,22,0,0.152,0.846,0,14,4.7,0.409,0,synthetic,1.0
23,4,13,1,0.383,0.918,0,11,2.5,-0.3,0,synthetic,1.0
68,3,2,1,0.181,0.757,0,23,0.3,-0.633,0,synthetic,1.0
10,12,5,3,0.32,0.805,0,38,10.4,0.05,1,synthetic,1.0
3,4,19,3,0.307,0.808,0,8,4.7,0.077,0,synthetic,1.0
21,4,13,6,0.354,0.863,0,65,3.9,-0.367,1,synthetic,1.0
494,1,17,1,0.108,0.899,0,8,4.1,0.5,1,synthetic,1.0
119,24,20,6,0.472,0.809,0,1,2.0,-0.109,0,synthetic,1.0
506,1,15,4,0.419,0.669,0,29,16.6,0.192,1,synthetic,1.0
84,1,9,6,0.339,0.784,0,4,0.6,-0.22,1,synthetic,1.0
56,6,9,6,0.178,0.571,0,47,5.4,-0.448,1,synthetic,1.0
105,5,4,4,0.177,0.917,0,7,2.2,0.35,0,synthetic,1.0
86,3,18,6,0.468,0.944,0,68,8.5,-0.278,1,synthetic,1.0
16,3,17,3,0.125,0.893,0,25,5.1,0.236,0,synthetic,1.0
153,9,12,3,0.206,0.859,0,33,3.3,-0.248,0,synthetic,1.0
36,1,9,4,0.582,0.875,0,8,11.1,-0.066,0,synthetic,1.0
144,10,17,3,0.216,0.828,0,6,9.7,-0.048,0,synthetic,1.0
157,6,9,5,0.348,0.86,0,39,0.2,-0.008,0,synthetic,1.0
24,3,14,4,0.221,0.839,0,11,0.9,-0.193,0,synthetic,1.0
9,3,4,4,0.571,0.842,1,19,4.5,0.216,1,synthetic,1.0
227,1,9,1,0.597,0.731,0,26,10.2,0.283,1,synthetic,1.0
92,8,17,6,0.474,0.909,0,10,2.3,0.366,1,synthetic,1.0
8,4,15,4,0.313,0.979,0,63,0.2,-0.134,0,synthetic,1.0
790,2,15,2,0.301,0.719,0,112,4.1,-0.336,1,synthetic,1.0
8,5,17,2,0.411,0.97,0,22,0.9,0.064,0,synthetic,1.0
178,32,11,4,0.435,0.766,0,99,3.2,0.111,1,synthetic,1.0
617,3,15,3,0.273,0.86,0,85,1.9,0.113,0,synthetic,1.0
41,15,16,1,0.434,0.855,0,7,3.3,0.46,0,synthetic,1.0
23,2,23,3,0.322,0.684,0,7,10.8,0.033,1,synthetic,1.0
19,1,19,4,0.092,0.796,0,25,2.7,0.63,0,synthetic,1.0
54,1,10,3,0.186,0.943,0,29,0.1,0.264,0,synthetic,1.0
15,3,9,3,0.357,0.764,0,16,3.5,0.273,0,synthetic,1.0
176,1,10,1,0.348,0.935,0,15,1.6,0.026,0,synthetic,1.0
9,1,16,4,0.356,0.976,0,22,6.0,-0.093,1,synthetic,1.0
106,14,15,4,0.591,0.768,0,46,2.5,-0.183,1,synthetic,1.0
856,11,11,5,0.085,0.82,0,3,5.4,0.055,0,synthetic,1.0
252,8,10,4,0.344,0.874,0,49,9.6,0.263,1,synthetic,1.0
143,1,16,1,0.494,0.805,0,104,1.8,-0.059,0,synthetic,1.0
54,1,13,5,0.347,0.715,0,57,18.2,-0.111,1,synthetic,1.0
146,1,10,4,0.184,0.929,0,8,0.6,-0.309,0,synthetic,1.0
112,7,18,4,0.137,0.829,0,3,4.1,0.154,0,synthetic,1.0
83,15,14,5,0.109,0.656,0,26,0.1,-0.321,0,synthetic,1.0
21,3,8,1,0.203,0.915,0,125,1.0,0.119,0,synthetic,1.0
326,1,12,4,0.346,0.842,0,68,4.0,0.085,1,synthetic,1.0
89,4,13,1,0.259,0.766,0,33,0.2,-0.042,0,synthetic,1.0
32,2,8,4,0.696,0.97,0,6,0.4,0.362,1,synthetic,1.0
68,2,18,5,0.1,0.532,0,50,1.4,0.477,0,synthetic,1.0
80,5,16,3,0.244,0.978,0,67,3.4,-0.632,0,synthetic,1.0
263,7,20,0,0.135,0.511,0,109,0.1,-0.446,0,synthetic,1.0
198,1,13,1,0.075,0.947,0,37,2.6,0.175,0,synthetic,1.0
219,1,10,3,0.727,0.639,0,28,3.9,0.508,1,synthetic,1.0
1,31,11,4,0.502,0.826,0,38,2.1,-0.409,1,synthetic,1.0
80,1,11,5,0.297,0.795,0,114,0.3,0.126,1,synthetic,1.0
98,1,11,2,0.432,0.608,0,39,3.8,-0.524,1,synthetic,1.0
2,1,16,3,0.156,0.822,0,11,3.7,-0.556,0,synthetic,1.0
45,1,14,2,0.143,0.736,1,40,2.8,0.621,1,synthetic,1.0
214,2,16,5,0.033,0.925,0,84,4.7,0.117,0,synthetic,1.0
22,9,11,4,0.407,0.629,0,33,0.9,-0.461,1,synthetic,1.0
114,2,12,1,0.517,0.915,0,27,4.5,-0.065,0,synthetic,1.0
36,3,12,2,0.22,0.918,0,52,0.7,-0.234,0,synthetic,1.0
1,6,15,5,0.085,0.832,0,43,2.0,-0.128,0,synthetic,1.0
41,4,12,6,0.396,0.81,0,2,0.3,-0.094,0,synthetic,1.0
558,11,17,6,0.345,0.897,0,51,6.8,0.063,1,synthetic,1.0
242,12,9,2,0.38,0.964,0,20,3.1,0.135,0,synthetic,1.0
481,1,16,5,0.173,0.912,0,113,14.2,-0.206,1,synthetic,1.0
100,9,13,1,0.236,0.673,0,141,11.4,-0.221,1,synthetic,1.0
